Filename,T,P,HOA,Metal node,M%,UCV,D,ASA,AVAF,Adsorption
DB0-m2_o18_o20_f0_pcu.sym.53,338.0,0.26,4.608953,Cu,2.0,2734.34,0.573256,608.449,0.23804,0.399337
DB1-Al2O6-ADC_B-irmof6_B_No80,338.0,3.2,8.623205,Al,4.35,1448.58,1.15611,193.036,0.103,6.34885
DB0-m3_o6_o20_f0_pcu.sym.19,338.0,0.26,3.188345,Zn,3.57,3516.76,0.383006,717.175,0.49098,0.172048
DB5-hypotheticalMOF_37513_0_0_2_22_11_1,313.0,0.4,4.781456,Cu,3.45,1595.7,0.738338,342.314,0.18912,0.959746
DB0-m3_o6_o27_f0_pcu.sym.40,298.0,1.0,4.565466,Zn,1.85,4674.57,0.438178,882.431,0.41534,1.493836
DB13-cds-Syn031082,338.0,0.26,4.09767,Cu,3.12,4281.11,0.638751,983.937,0.30238,0.302817
DB0-m29_o89_o490_f0_pts.sym.5,313.0,0.4,5.385999,Fe,2.63,2158.43,0.772865,417.283,0.18114,1.649905
DB0-m2_o23_o25_f0_pcu.sym.165,298.0,1.0,5.736739,Cu,1.72,3655.19,0.525611,768.597,0.30736,3.233051
DB0-m3_o1_o11_f0_nbo.sym.144,313.0,16.0,4.858618,Zn,4.76,5231.67,0.48666,998.786,0.43742,21.525838
DB6-cuf_10723,313.0,16.0,6.940384,Cu,2.78,1996.21,0.680145,447.646,0.26068,17.560571
DB0-m3_o96_o21_f0_fsc.sym.26,338.0,3.2,5.043794,Zn,2.04,2577.18,0.628616,532.375,0.26212,5.375232
DB0-m3_o1_o8_f0_pcu.sym.103,298.0,0.1,5.388381,Zn,2.86,1828.98,0.687573,379.829,0.21922,0.697872
DB0-m3_o7_o11_f0_pcu.sym.96,338.0,3.2,3.980494,Zn,2.04,3287.21,0.444338,681.7,0.37416,3.380901
DB0-m3_o23_o24_f0_pcu.sym.57,338.0,3.2,5.256418,Zn,1.28,2578.57,1.03664,92.925,0.00976,2.406869
DB0-m29_o83_o51_f0_pts.sym.23,338.0,0.26,4.74911,Fe,2.63,2521.71,0.578989,507.172,0.3207,0.440585
DB15-pcu_N65_E70_opt,338.0,0.26,8.717849,La,5.26,1106.52,1.18735,178.928,0.07936,3.867475
DB0-m3_o450_o22_f0_fsc.sym.33,338.0,3.2,6.417678,Zn,3.51,981.955,1.08429,134.494,0.08092,4.189584
DB0-m2_o2_o23_f0_pcu.sym.65,338.0,3.2,4.196775,Cu,2.33,3289.93,0.434034,656.384,0.43564,2.670853
DB0-m2_o23_o25_f0_nbo.sym.21,298.0,0.1,3.238986,Cu,2.7,15967.1,0.211852,2175.21,0.68478,0.1327
DB0-m2_o7_o18_f0_pcu.sym.113,298.0,1.0,4.695761,Cu,1.45,4312.64,0.479889,1005.92,0.31072,3.24243
DB0-m29_o90_o143_f0_pts.sym.30,313.0,16.0,6.488462,Fe,2.3,2653.87,0.620906,477.172,0.29418,20.105987
DB0-m3_o1_o27_f0_nbo.sym.88,298.0,1.0,4.474003,Zn,3.16,18354.8,0.363659,3220.39,0.52362,1.972707
DB5-hypotheticalMOF_5066695_0_0_2_8_24_10,313.0,0.4,5.146197,Cu,1.45,2759.01,0.635722,523.223,0.2914,1.772131
DB0-m29_o88_o109_f0_pts.sym.44,338.0,3.2,5.153456,Fe,2.33,2790.7,0.594316,531.72,0.32806,4.936023
DB1-Al2O6-AZO_B-irmof7_B_No570,298.0,0.1,7.21424,Al,3.33,1140.78,0.92634,152.408,0.149,0.91883
DB0-m3_o14_o47_f0_fsc.sym.22,298.0,0.1,8.26848,Zn,4.0,873.7,1.46147,93.7607,0.05014,1.51134
DB0-m9_o4_o5_f0_sra.sym.38,298.0,1.0,3.903034,V,6.25,1293.74,1.44261,184.991,0.06426,2.808434
DB0-m9_o13_o27_f0_sra.sym.10,313.0,16.0,8.17889,V,2.94,2863.81,0.862083,422.804,0.2132,12.568297
DB6-cuf_9742,298.0,0.1,4.423988,Cu,2.56,2802.87,0.554325,589.382,0.37404,0.235196
DB0-m3_o160_o520_f0_fsc.sym.47,338.0,3.2,5.49435,Zn,2.99,1721.49,0.734359,338.613,0.23924,4.872167
DB6-cuf_10340,338.0,3.2,3.287308,Cu,2.7,4233.72,0.390493,768.599,0.52774,1.675791
DB0-m3_o11_o20_f0_nbo.sym.4,338.0,3.2,4.571768,Zn,2.91,14276.4,0.508536,2640.21,0.36662,3.08114
DB1-Cu2O8N2-DPAC_A-irmof7_A_No59,298.0,0.1,4.017144,Cu,2.53,7686.47,0.369738,1358.13,0.5167,0.213443
DB0-m3_o5_o22_f0_nbo.sym.21,298.0,1.0,4.429462,Zn,6.67,7467.22,0.612348,1656.99,0.38992,1.628956
DB5-hypotheticalMOF_21408_0_0_1_11_9_6,298.0,0.1,5.441172,Zn,4.26,1135.71,0.935942,193.538,0.12522,0.910756
DB0-m2_o23_uni,298.0,0.1,2.80083,Cu,3.23,25561.5,0.239939,3657.9,0.65604,0.138496
DB0-m2_o7_o9_f0_pcu.sym.1,298.0,0.1,4.528173,Cu,2.27,3122.45,0.472164,615.845,0.39078,0.302131
DB1-Zn2O8N2-DPAC_A-fum_A_No149,313.0,16.0,3.888418,Zn,2.82,7784.18,0.480748,1503.51,0.44782,15.402413
DB7-ddmof_16357,298.0,0.1,5.754904,Cd,3.28,29909.0,0.356792,3941.88,0.60462,0.691908
DB0-m29_o91_o46_f0_pts.sym.40,313.0,16.0,7.997802,Fe,2.35,2255.9,0.787817,498.92,0.13384,15.383199
DB1-Zn2O8N2-BDC_A-DPAC_A_No299,298.0,1.0,5.39357,Zn,4.0,3109.04,0.89759,554.003,0.22556,2.372417
DB0-m3_o2_o13_f0_pcu.sym.67,313.0,0.4,4.737425,Zn,2.22,2773.62,0.556502,630.526,0.27992,1.238629
DB0-m29_o99_o52_f0_pts.sym.58,313.0,16.0,5.445739,Fe,2.0,2890.63,0.665436,578.129,0.25534,15.74451
DB5-hypotheticalMOF_5056604_1_0_1_29_26_1,313.0,16.0,3.654734,Zn,1.52,9748.88,0.287131,1361.08,0.6456,14.77448
DB1-Cu2N8-ADC_B-irmof7_B_No144,313.0,0.4,7.338734,Cu,3.7,2078.84,1.15587,254.032,0.05772,2.749296
DB0-m3_o4_o20_f0_pcu.sym.1,338.0,0.26,4.105923,Zn,4.17,1568.56,0.621575,310.887,0.30126,0.225481
DB0-m29_o81_o1470_f0_pts.sym.88,338.0,3.2,5.486234,Fe,2.44,2427.21,0.629614,502.64,0.28954,4.895795
DB0-m3_o153_o3_fsc_0.35_OH,338.0,0.26,5.162555,Zn,2.6,1978.22,0.734783,401.082,0.24612,0.597463
DB0-m29_o90_o43_f0_pts.sym.68,298.0,1.0,5.530587,Fe,2.17,2936.38,0.580432,606.34,0.30784,2.778663
DB0-m3_o7_o25_f0_nbo.sym.58,313.0,16.0,3.323414,Zn,3.16,40394.9,0.177406,4762.77,0.73756,17.797405
DB0-m29_o88_o149_f0_pts.sym.99,313.0,0.4,5.501192,Fe,2.7,2109.35,0.693727,484.809,0.22204,1.726109
DB12-JIVFUQ_freeONLY,298.0,1.0,7.082017,Zn,4.35,966.699,1.14554,137.997,0.07952,3.892844
DB0-m3_o152_o159_f0_fsc.sym.15,338.0,0.26,5.680472,Zn,3.12,1482.66,0.847019,292.758,0.18798,0.976489
DB5-hypotheticalMOF_5000300_1_1_0_12_17_13,298.0,1.0,6.305302,Zn,6.56,3298.31,0.85383,692.889,0.10416,2.449807
DB13-lvt-Syn013879,298.0,1.0,4.465151,Cu,5.26,15858.7,0.485253,2900.74,0.48558,1.362899
DB0-m3_o24_o45_f0_fsc.sym.24,338.0,0.26,6.085311,Zn,3.12,1012.74,1.5595,66.1427,0.02522,0.400914
DB15-qzd_N87_E45_opt,313.0,0.4,6.131316,Cu,4.17,3139.07,0.986194,407.65,0.05874,1.301294
DB13-cds-Syn026148,298.0,1.0,4.703518,Cu,3.03,4686.71,0.47591,1166.62,0.35072,1.723623
DB12-XESKAJ_freeONLY,338.0,3.2,7.741889,Mg,5.56,1435.73,1.23092,152.275,0.13806,4.003627
DB0-m3_o22_o25_f0_nbo.sym.122,338.0,0.26,5.287894,Zn,3.23,7430.79,0.441615,1338.21,0.47658,0.232784
DB0-m3_o480_o25_f0_fsc.sym.16,313.0,0.4,6.327629,Zn,3.85,1308.7,1.00617,245.703,0.13458,1.988624
DB0-m29_o99_o143_f0_pts.sym.106,298.0,1.0,3.582794,Fe,2.47,3003.29,0.51437,565.615,0.3775,2.381839
DB6-cuf_1905,313.0,16.0,4.906866,Cu,1.82,4050.81,0.480411,868.326,0.37804,22.496115
DB0-m29_o99_o110_f0_pts.sym.37,298.0,1.0,5.431213,Fe,2.38,2483.27,0.655541,482.611,0.27182,3.502369
DB6-cuf_9212,338.0,0.26,4.954519,Cu,2.22,2294.97,0.652493,519.758,0.19506,0.374323
DB0-m3_o6_o28_f0_pcu.sym.36,298.0,1.0,5.115656,Zn,1.27,5669.53,0.454559,1267.74,0.36048,2.78665
DB0-m3_o15_o25_f0_nbo.sym.125,298.0,1.0,4.703014,Zn,3.09,15372.8,0.465317,2880.06,0.43472,3.255263
DB0-m3_o14_o23_f0_pcu.sym.108,338.0,3.2,4.889851,Zn,2.6,1722.89,0.756987,347.491,0.15536,4.912105
DB0-m29_o82_o46_f0_pts.sym.55,313.0,16.0,10.377932,Fe,2.5,1698.55,0.872327,248.173,0.04986,12.668721
DB0-m2_o3_o29_f0_pcu.sym.54,298.0,0.1,4.465171,Cu,1.22,9494.83,0.25683,1327.3,0.6363,0.281583
DB6-cuf_7327,338.0,0.26,4.263115,Cu,1.85,4411.17,0.422335,791.194,0.47686,0.267351
DB0-m29_o83_o149_f0_pts.sym.34,313.0,16.0,6.465801,Fe,2.7,2274.05,0.662465,437.104,0.28802,19.733565
DB0-m2_o6_o13_f0_pcu.sym.58,313.0,0.4,4.524311,Cu,2.04,3033.15,0.615204,663.464,0.21056,0.97445
DB0-m3_o10_o28_f0_pcu.sym.33,298.0,0.1,6.492458,Zn,2.56,1586.96,0.936858,270.64,0.04216,1.739113
DB0-m2_o8_o3_f0_pcu,298.0,0.1,3.853622,Cu,2.08,11759.6,0.266575,1836.37,0.61718,0.245233
DB7-ddmof_21937,338.0,0.26,4.318784,Zn,2.0,79786.9,0.131904,6884.32,0.80224,0.40187
DB0-m29_o81_o42_f0_pts.sym.51,338.0,0.26,5.584984,Fe,2.13,2205.42,0.728399,440.426,0.20012,0.72624
DB1-Zn2O8N2-irmof6_A-imdb_No6,338.0,3.2,6.694182,Zn,3.57,2455.07,0.974718,373.467,0.1412,5.09483
DB0-m2_o6_o7_f0_nbo.sym.76,338.0,0.26,3.474236,Cu,2.7,36004.5,0.231625,4871.21,0.67922,0.270029
DB0-m3_o13_o22_f0_pcu.sym.114,338.0,3.2,5.802058,Zn,2.7,1678.05,0.775175,327.926,0.17626,5.107497
DB6-cuf_10144,313.0,16.0,6.02925,Cu,2.78,2287.69,0.663134,541.247,0.2534,16.663099
DB0-m29_o90_o430_f0_pts.sym.81,313.0,0.4,4.525893,Fe,2.02,3101.55,0.598806,639.089,0.28796,0.736932
DB0-m3_o88_o22_f0_fsc.sym.4,338.0,0.26,7.734748,Zn,3.39,786.769,1.28584,87.9842,0.04692,2.191379
DB0-m3_o24_o1520_f0_fsc.sym.53,298.0,1.0,6.929523,Zn,3.45,1012.99,1.13637,131.2,0.08102,3.030354
DB0-m3_o18_o150_f0_fsc.sym.16,298.0,1.0,6.355419,Zn,2.86,1729.17,0.76762,377.599,0.17276,3.950393
DB0-m3_o25_o490_f0_fsc.sym.21,338.0,0.26,6.428467,Zn,3.03,1296.47,1.1927,165.426,0.0416,0.67011
DB1-MIL47V-DPAC_B-irmof6_B_No15,338.0,3.2,4.073036,V,3.12,4073.05,0.59225,627.213,0.3805,3.723495
DB0-m3_o11_o25_f0_pcu.sym.96,313.0,0.4,4.756429,Zn,3.45,1766.66,0.676876,460.007,0.18436,1.33972
DB1-Cu2O8-ADC_A-AZO_A_No637,298.0,0.1,3.751818,Cu,3.33,6035.87,0.535429,1160.21,0.41568,0.126865
DB0-m29_o90_o82_f0_pts.sym.82,298.0,1.0,4.919453,Fe,2.17,2462.26,0.674667,498.309,0.22052,4.358566
DB6-cuf_7703,298.0,0.1,4.969482,Cu,2.08,3157.32,0.554256,674.182,0.34472,0.319743
DB0-m3_o8_o22_f0_pcu.sym.123,298.0,1.0,4.837074,Zn,1.85,2947.23,0.684209,548.772,0.24258,1.780917
DB0-m29_o88_o1500_f0_pts.sym.6,298.0,0.1,4.157588,Fe,2.33,3031.81,0.516134,710.146,0.33098,0.280054
DB0-m3_o146_o155_f0_fsc.sym.22,298.0,1.0,5.398986,Zn,2.0,3172.91,0.586991,626.973,0.32548,3.053858
DB0-m18_o29_o95_f0_fsc,338.0,0.26,6.327796,Fe,2.17,2518.48,0.663596,466.619,0.23188,1.504114
DB0-m3_o450_o22_f0_fsc.sym.64,298.0,1.0,6.838271,Zn,2.94,998.832,1.21245,116.564,0.07358,1.765731
DB0-m29_o89_o46_f0_pts.sym.2,298.0,0.1,5.729582,Fe,2.82,1717.16,0.813469,329.964,0.13506,0.986143
DB0-m9_o28_o28_f0_sra.sym.28,338.0,0.26,7.191082,V,1.32,7156.37,0.723552,1196.14,0.1014,1.998356
DB0-m3_o3_o23_f0_nbo.sym.148,338.0,3.2,2.908153,Zn,2.8,48213.4,0.154719,4911.82,0.76868,2.837441
DB7-ddmof_20838,338.0,0.26,5.163571,Cd,1.65,18630.0,0.477346,4003.97,0.3934,0.492039
DB0-m2_o18_o19_f0_pcu.sym.46,338.0,0.26,4.425965,Cu,2.22,2253.66,0.65861,481.3,0.21866,0.387449
DB0-m3_o1_o20_f0_pcu.sym.25,313.0,0.4,4.470196,Zn,3.85,1574.01,0.851424,304.191,0.23566,0.319661
DB0-m3_o8_o19_f0_pcu.sym.43,298.0,1.0,3.686447,Zn,2.94,3258.56,0.411389,635.457,0.48346,1.645898
DB0-m3_o1530_o13_f0_fsc.sym.39,338.0,3.2,7.271023,Zn,3.08,1242.57,0.939884,188.372,0.08268,6.30499
DB0-m3_o14_o26_f0_pcu.sym.80,298.0,1.0,5.228327,Zn,2.33,1902.51,0.797278,321.593,0.21054,3.466962
DB0-m29_o90_o420_f0_pts.sym.102,298.0,1.0,5.796768,Fe,2.47,2469.15,0.628328,517.35,0.2641,3.146689
DB1-Zn2O8-irmof14_A-irmof16_A_No624,313.0,0.4,3.279798,Zn,2.63,17745.2,0.360969,3438.06,0.53196,0.530636
DB0-m2_o8_o8_f0_pcu.sym.15,313.0,16.0,3.997477,Cu,1.43,9056.49,0.413752,1654.46,0.43656,21.89208
DB0-m29_o88_o51_f0_pts.sym.19,338.0,0.26,4.927923,Fe,2.38,2429.82,0.618003,515.788,0.25312,0.43513
DB5-hypotheticalMOF_5004871_1_1_0_18_13_7,298.0,0.1,5.43415,Zn,5.26,3683.23,0.844086,656.77,0.08296,0.590993
DB0-m3_o1480_o20_f0_fsc.sym.1,338.0,3.2,5.436996,Zn,5.13,1156.1,0.801564,230.828,0.24276,5.107534
DB1-Cu2O8-irmof8_A-mof180_No1,298.0,0.1,3.822501,Cu,4.35,3374.84,0.546595,841.1,0.33322,0.208412
DB0-m9_o18_o28_f0_sra.sym.77,313.0,16.0,8.205302,V,1.72,4986.82,0.786375,797.883,0.16282,15.790955
DB6-cuf_5085,298.0,1.0,4.809568,Cu,2.08,3585.37,0.526028,790.874,0.35668,1.71124
DB12-c6ce00407e_c6ce00407e3_clean,338.0,3.2,5.474987,Cu,7.69,4375.5,0.918215,873.008,0.2353,4.056432
DB0-m3_o83_o23_f0_fsc.sym.1,298.0,1.0,6.085911,Zn,3.12,1364.74,0.84113,221.911,0.20656,5.352755
DB0-m3_o24_o148_f0_fsc.sym.24,313.0,16.0,9.096966,Zn,4.08,845.468,1.2435,92.0297,0.04706,6.581023
DB0-m3_o51_o23_f0_fsc.sym.4,313.0,16.0,6.601053,Zn,3.33,1591.37,0.814982,307.297,0.17808,14.869063
DB0-m29_o82_o148_f0_pts.sym.33,313.0,16.0,6.177892,Fe,2.38,1966.0,0.805219,391.34,0.12532,14.507914
DB0-m2_o23_o24_f0_pcu.sym.28,313.0,0.4,4.606674,Cu,2.63,2445.3,0.543673,579.055,0.30944,0.739628
DB0-m29_o97_o500_f0_pts.sym.3,338.0,0.26,4.88176,Fe,2.38,2474.8,0.668825,509.525,0.2404,0.483225
DB0-m3_o49_o14_f0_fsc.sym.2,338.0,3.2,7.818954,Zn,3.12,872.883,1.3151,84.4426,0.04162,3.753849
DB0-m2_o7_o22_f0_nbo.sym.93,298.0,1.0,3.02188,Cu,2.61,26397.8,0.303324,4157.28,0.59298,1.152837
DB0-m3_o18_o52_f0_fsc.sym.25,313.0,16.0,7.485575,Zn,2.22,1718.78,0.849729,268.079,0.05778,12.107411
DB0-m3_o6_o16_f0_pcu.sym.37,338.0,3.2,4.449867,Zn,2.63,3178.18,0.476161,698.551,0.37078,3.894677
DB7-ddmof_810,313.0,0.4,4.406256,Ni,4.65,7192.41,0.894027,1579.89,0.27616,0.305348
DB0-m3_o18_o47_f0_fsc.sym.4,313.0,16.0,9.876769,Zn,2.94,1278.23,0.960476,212.284,0.10576,11.410015
DB0-m2_o1_o11_f0_nbo.sym.141,313.0,16.0,6.108417,Cu,4.48,5063.92,0.59619,1049.46,0.37844,18.840184
DB1-Al2O6-BDC_B-fum_B_No3,338.0,3.2,9.088193,Al,5.26,572.272,1.14385,77.6938,0.06302,5.341931
DB0-m3_o19_o24_f0_nbo.sym.1,298.0,0.1,3.399792,Zn,6.98,12220.6,0.357881,2104.11,0.57986,0.118183
DB0-m2_o1_o19_f0_pcu.sym.24,298.0,0.1,5.092273,Cu,3.7,1229.0,0.847787,231.933,0.18414,0.37509
DB0-m2_o4_o15_f0_nbo.sym.90,313.0,16.0,6.085315,Cu,3.66,5026.97,0.670973,1006.67,0.30346,16.918699
DB0-m2_o38_o41_f0_fof.sym.68,298.0,1.0,6.54259,Cu,4.29,7667.75,0.771986,1678.54,0.21138,4.307881
DB0-m29_o91_o150_f0_pts.sym.9,298.0,0.1,5.788977,Fe,2.08,3428.5,0.584954,655.451,0.33052,0.503251
DB0-m29_o89_o102_f0_pts.sym.28,313.0,0.4,5.587186,Fe,2.2,2196.05,0.754178,367.35,0.18606,1.776423
DB0-m3_o153_o156_f0_fsc.sym.90,298.0,0.1,7.311553,Zn,1.94,1940.24,0.923154,314.263,0.08406,2.762067
DB0-m9_o17_o24_f0_sra.sym.68,313.0,16.0,6.947304,V,3.45,1822.23,1.15517,189.268,0.03532,5.970602
DB0-m3_o1_o450_f0_fsc.sym.52,298.0,1.0,8.074313,Zn,4.0,1001.92,1.18528,129.624,0.06952,3.540075
DB0-m3_o35_o35_f0_pts.sym.154,313.0,0.4,3.788515,Zn,2.6,7684.38,0.367973,1568.43,0.48562,0.582459
DB0-m3_o18_o29_f0_pcu.sym.8,298.0,0.1,4.472472,Zn,1.47,6381.8,0.354899,1205.72,0.51092,0.346812
DB0-m2_o11_o15_f0_nbo.sym.112,298.0,0.1,3.733918,Cu,4.69,5194.67,0.48851,1053.01,0.42906,0.141854
DB0-m29_o97_o1470_f0_pts.sym.80,338.0,3.2,6.172209,Fe,1.79,2687.73,0.72323,525.35,0.19238,6.866302
DB1-Cu2O8N2-DPAC_A-irmof7_A_No928,313.0,0.4,4.055596,Cu,2.06,7686.47,0.568033,1467.9,0.36064,0.525771
DB5-hypotheticalMOF_5006251_2_0_0_15_7_0,313.0,16.0,3.807013,Zn,6.78,2617.74,0.520138,554.639,0.41356,17.209171
DB0-m3_o3_o9_f0_nbo.sym.75,298.0,1.0,3.69224,Zn,2.13,32849.1,0.290218,5094.07,0.59152,2.505583
DB0-m15_o27_o81_f0_fsc,313.0,16.0,7.267446,Co,3.45,1456.38,0.775689,237.538,0.26672,15.383584
DB0-m3_o6_o9_f0_nbo.sym.104,313.0,0.4,4.073676,Zn,2.52,22729.0,0.454941,4274.47,0.45314,0.655167
DB0-m3_o6_o19_f0_pcu,338.0,0.26,3.291249,Zn,4.35,2843.54,0.354548,600.145,0.49604,0.212392
DB0-m3_o9_o13_f0_pcu.sym.59,313.0,0.4,6.342881,Zn,2.0,1663.7,0.971795,169.752,0.05658,1.885591
DB0-m29_o97_o46_f0_pts.sym.65,298.0,0.1,6.243617,Fe,2.33,2170.82,0.740727,450.783,0.19632,0.853165
DB7-ddmof_4020,338.0,0.26,4.43145,Co,4.58,10131.0,0.541034,2273.53,0.36022,0.183806
DB0-m2_o9_o29_f0_pcu.sym.65,298.0,1.0,4.727696,Cu,1.09,7870.19,0.379511,1208.0,0.51004,3.935789
DB0-m3_o3_o11_f0_nbo.sym.20,338.0,3.2,2.59667,Zn,3.37,33293.2,0.196887,4067.51,0.72128,2.347884
DB0-m2_o7_o23_f0_pcu.sym.38,338.0,3.2,3.693008,Cu,1.75,4582.54,0.382663,849.583,0.4823,3.007854
DB12-QOWRAV08_clean,313.0,16.0,7.134354,Cu,3.03,19624.0,0.718547,3865.45,0.23616,17.771757
DB0-m29_o90_o90_f0_pts.sym.113,298.0,0.1,7.467384,Fe,1.64,2708.24,0.790142,414.608,0.1686,0.665649
DB0-m2_o9_o20_f0_nbo.sym.13,313.0,0.4,3.968302,Cu,3.12,6687.57,0.509231,1392.01,0.3701,0.464595
DB5-hypotheticalMOF_5064151_2_0_2_15_21_10,298.0,0.1,4.215007,Cu,2.33,3209.96,0.412714,676.335,0.41122,0.249088
DB1-Cu2O8N2-DPAC_A-irmof10_A_No371,313.0,16.0,3.769686,Cu,2.47,8898.69,0.34661,1584.91,0.54328,17.817879
DB0-m2_o9_o11_f0_nbo.sym.16,313.0,16.0,6.625073,Cu,2.83,5031.57,0.712535,813.059,0.22948,14.625013
DB0-m9_o6_o13_f0_sra.sym.32,298.0,1.0,5.28831,V,3.7,2820.77,0.730293,484.515,0.25254,3.204523
DB5-hypotheticalMOF_5061996_1_0_2_18_1_7,338.0,0.26,4.670195,Cu,6.45,846.102,0.873914,184.454,0.14496,0.262817
DB0-m2_o1_o7_f0_nbo.sym.81,313.0,16.0,4.119843,Cu,3.16,16241.8,0.471055,3235.96,0.42146,14.31984
DB1-Cu2O8N2-SiF6-DPAC_No14,338.0,3.2,3.55865,Cu,3.08,3107.53,0.57774,532.821,0.43374,1.642284
DB6-cuf_2584,338.0,0.26,4.650568,Cu,2.27,3169.62,0.537399,613.946,0.37416,0.356994
DB5-hypotheticalMOF_5071095_1_0_2_19_9_1,298.0,0.1,4.831051,Cu,3.85,1629.54,0.749415,393.996,0.21036,0.277271
DB0-m3_o520_o22_f0_fsc.sym.63,338.0,3.2,5.385528,Zn,2.7,1189.38,1.21925,152.249,0.1019,3.681043
DB6-cuf_5597,338.0,3.2,5.296517,Cu,2.38,2098.3,0.748439,408.525,0.19758,5.976475
DB0-m3_o2_o9_f0_pcu.sym.51,298.0,1.0,4.791718,Zn,1.85,2360.15,0.672413,442.573,0.19978,3.270063
DB5-hypotheticalMOF_5019397_2_0_0_19_3_1,298.0,0.1,4.016918,Zn,5.8,2863.22,0.613579,705.851,0.33132,0.133659
DB0-m3_o3_o7_f0_pcu.sym.37,298.0,1.0,3.773155,Zn,1.35,6350.87,0.340982,1113.0,0.50706,2.112602
DB0-m29_o91_o46_f0_pts.sym.57,298.0,1.0,5.922421,Fe,2.25,2264.81,0.76424,472.766,0.14306,4.597994
DB1-Cu2O8N2-BDC_A-irmof10_A_No206,338.0,0.26,4.794114,Cu,3.85,2505.27,0.937786,422.256,0.1844,0.30577
DB5-hypotheticalMOF_5041413_1_0_1_8_2_6,338.0,3.2,7.513124,Zn,4.76,774.581,1.21569,66.1624,0.01876,3.114097
DB0-m3_o47_o23_f0_fsc.sym.118,313.0,0.4,6.042349,Zn,2.94,1321.81,0.878524,241.821,0.122,2.578234
DB0-m3_o15_o20_f0_nbo.sym.68,313.0,0.4,4.787709,Zn,3.03,14000.1,0.54511,2614.23,0.38262,0.762757
DB0-m3_o96_o22_f0_fsc.sym.90,298.0,1.0,7.750683,Zn,2.02,1967.19,0.82944,387.106,0.12222,4.170975
DB0-m2_o13_o21_f0_pcu.sym.5,313.0,16.0,6.707059,Cu,2.7,2070.59,0.630113,431.078,0.26674,18.23178
DB0-m29_o82_o1470_f0_pts.sym.28,338.0,3.2,5.736633,Fe,2.27,2173.29,0.737597,468.965,0.18834,6.7652
DB13-nbo-Syn034165,298.0,1.0,4.808406,Cu,3.85,11130.6,0.536578,2213.6,0.39806,1.968177
DB0-m2_o2_o14_f0_pcu.sym.37,313.0,16.0,7.159309,Cu,1.89,2228.01,0.675239,522.47,0.15054,16.086005
DB0-m2_o2_o11_f0_pcu.sym.44,313.0,0.4,4.372688,Cu,2.56,2274.12,0.547442,512.731,0.28748,0.700975
DB0-m29_o82_o91_f0_pts.sym.52,313.0,16.0,6.972019,Fe,2.06,2896.45,0.670991,599.675,0.24326,19.675291
DB0-m3_o21_o26_f0_pcu.sym.29,298.0,0.1,3.855055,Zn,3.33,3205.06,0.375738,642.499,0.48512,0.242596
DB1-Cu2O8N2-ADC_A-irmof14_A_No413,338.0,0.26,3.619634,Cu,2.17,8231.94,0.388851,1502.77,0.5039,0.244045
DB0-m29_o97_o147_f0_pts.sym.70,298.0,0.1,7.432214,Fe,2.04,2380.15,0.755198,482.035,0.17846,1.028243
DB0-m2_o2_o22_f0_nbo.sym.9,298.0,0.1,3.474369,Cu,3.53,19222.4,0.310053,3024.41,0.59704,0.141105
DB0-m9_o3_o20_f0_sra.sym.28,338.0,0.26,4.219992,V,3.6,3253.25,0.643452,556.599,0.29736,0.222309
DB0-m3_o20_o27_f0_nbo.sym.56,313.0,16.0,3.141892,Zn,2.8,32681.8,0.244099,4736.63,0.65224,15.88155
DB1-Zn2O8N2-irmof20_A-irmof7_A_No191,338.0,0.26,4.702544,Zn,4.08,3488.98,0.863031,719.803,0.20822,0.310578
DB0-m2_o21_o22_f0_pcu.sym.133,313.0,0.4,4.151758,Cu,3.17,1857.51,0.584286,414.962,0.27516,0.497502
DB0-m3_o21_o100_f0_fsc,313.0,0.4,5.765599,Zn,4.17,989.146,0.985677,161.376,0.12964,1.770005
DB0-m3_o9_o25_f0_pcu.sym.90,338.0,3.2,6.337438,Zn,1.67,2558.43,0.831838,434.58,0.10188,4.350448
DB0-m3_o52_o15_f0_fsc.sym.47,313.0,0.4,7.971858,Zn,2.94,1203.06,1.10877,133.275,0.05356,4.201248
DB0-m3_o11_o27_f0_nbo.sym.17,298.0,1.0,4.143486,Zn,4.05,19147.1,0.337401,3139.82,0.59224,1.808361
DB0-m29_o91_o78_f0_pts.sym.68,298.0,0.1,6.132711,Fe,2.11,2867.78,0.632539,618.543,0.27072,0.577757
DB0-m2_o18_o18_f0_pcu.sym.6,298.0,1.0,6.150699,Cu,1.89,5263.0,0.660054,1123.88,0.19082,4.774708
DB5-hypotheticalMOF_29377_1_1_2_25_21_6,313.0,0.4,5.44777,Cu,2.82,4131.06,0.728917,893.968,0.08482,2.277138
DB0-m29_o89_o470_f0_pts.sym.23,338.0,0.26,5.570181,Fe,2.5,2097.51,0.764169,405.439,0.16536,0.739301
DB0-m3_o48_o25_f0_fsc.sym.5,298.0,0.1,6.55097,Zn,3.85,1309.2,0.936718,256.509,0.11898,1.068877
DB0-m29_o96_o149_f0_pts.sym.86,338.0,0.26,4.600092,Fe,1.94,3318.64,0.636175,758.248,0.2856,0.556709
DB0-m3_o51_o13_f0_fsc.sym.5,298.0,0.1,6.997076,Zn,3.33,1264.24,0.884277,246.373,0.08008,1.21981
DB0-m3_o11_o20_f0_pcu.sym.27,313.0,16.0,5.771877,Zn,5.56,1612.91,0.663859,350.466,0.35,17.481232
